0,3
1,42
0,58
3,34
8,96
0,31
1,50
1,95
4,71
0,49
4,70
3,34
1,28
0,71
1,48
0,31
1,65
0,33
0,48
3,58
3,66
2,67
2,56
0,75
0,36
1,82
0,9
0,84
0,24
0,71
0,47
0,31
0,51
0,8
1,51
2,67
0,28
0,64
0,56
0,48
1,53
8,89
3,62
1,59
0,73
1,65
0,46
5,84
4,107
5,110
13,130
4,74
2,118
1,72
0,44
2,45
0,54
0,47
0,26
1,81
0,57
0,74
0,42
1,83
2,34
1,48
0,58
0,72
4,63
1,17
4,143
2,36
3,79
8,93
4,113
4,48
2,49
7,165
1,61
5,98
0,34
1,98
4,65
1,46
2,61
3,149
0,46
2,74
0,9
0,83
2,53
1,112
1,101
1,98
0,21
1,59
1,44
0,82
1,48
1,70
0,27
1,34
0,36
0,109
3,84
0,50
0,42
0,37
0,21
0,68
1,115
2,77
2,90
0,129
0,70
0,19
0,119
2,153
2,83
0,45
1,94
2,108
3,46
3,35
0,45
12,82
2,56
4,102
0,54
0,53
3,77
14,143
4,84
0,83
3,62
3,52
0,30
2,38
0,11
2,81
0,41
1,82
3,73
0,115
1,167
0,63
1,103
2,118
1,87
2,103
0,77
1,39
2,104
1,50
0,127
1,68
0,74
1,48
0,71
1,88
2,68
1,95
0,64
1,63
0,76
1,57
0,5
0,83
2,66
1,59
1,102
5,64
1,26
0,45
0,3
1,42
0,58
3,34
8,96
0,31
1,50
1,95
4,71
0,49
4,70
3,34
1,28
0,71
1,48
0,31
1,65
0,33
0,48
3,58
3,66
2,67
2,56
0,75
0,36
1,82
0,9
0,84
0,24
0,71
0,47
0,31
0,51
0,8
1,51
2,67
0,28
0,64
0,56
0,48
1,53
9,89
3,62
1,59
0,73
1,65
0,46
5,84
4,107
6,110
15,130
4,74
2,118
1,72
0,44
2,45
0,54
0,47
0,26
1,81
0,57
0,74
0,42
1,83
2,34
1,48
0,58
0,72
5,64
1,17
4,143
2,36
3,79
9,93
4,113
4,48
2,49
7,165
1,61
5,98
0,34
2,98
4,65
1,46
2,61
3,149
0,46
2,74
0,9
0,83
2,53
1,112
1,101
1,98
0,21
1,59
1,44
0,82
1,48
1,70
0,27
1,34
0,36
0,109
3,84
0,50
0,42
0,37
0,21
0,68
1,115
2,77
2,90
0,129
0,70
0,19
0,119
2,153
2,83
0,45
1,94
2,108
3,46
3,35
0,45
12,82
2,56
4,102
0,54
0,53
3,77
14,143
4,84
0,83
3,62
3,52
0,30
2,38
0,11
2,81
0,41
1,82
3,73
0,115
1,167
0,63
1,103
2,118
1,87
2,103
0,77
1,39
2,104
1,50
0,127
1,68
0,74
1,48
0,71
1,88
2,68
1,95
0,64
1,63
0,76
1,57
0,5
0,83
2,66
1,59
1,102
5,64
1,26
0,45
0,3
1,42
0,58
3,34
8,96
0,31
1,50
1,95
4,71
0,49
4,70
3,34
1,28
0,71
1,48
0,31
1,65
0,33
0,48
3,58
3,66
2,67
2,56
0,75
0,36
1,82
0,9
0,84
0,24
0,71
0,47
0,31
0,51
0,8
1,51
2,67
0,28
0,64
0,56
0,48
1,53
9,89
3,62
1,59
0,73
1,65
0,46
5,84
4,107
6,110
15,130
4,74
2,118
1,72
0,44
2,45
0,54
0,47
0,26
1,81
0,57
0,74
0,42
1,83
2,34
1,48
0,58
0,72
5,64
1,17
4,143
2,36
3,79
9,93
4,113
4,48
2,49
7,165
1,61
5,98
0,34
2,98
4,65
1,46
2,61
3,149
0,46
2,74
0,9
0,83
2,53
1,112
1,101
1,98
0,21
1,59
1,44
0,82
1,48
1,70
0,27
1,34
0,36
0,109
3,84
0,50
0,42
0,37
0,21
0,68
1,115
2,77
2,90
0,129
0,70
0,19
0,119
2,153
2,83
0,45
1,94
2,108
3,46
3,35
0,45
12,82
2,56
4,102
0,54
0,53
3,77
14,143
4,84
0,83
3,62
3,52
0,30
2,38
0,11
2,81
0,41
1,82
3,73
0,115
1,167
0,63
1,103
2,118
1,87
2,103
0,77
1,39
2,104
1,50
0,127
1,68
0,74
1,48
0,71
1,88
2,68
1,95
0,64
1,63
0,76
1,57
0,5
0,83
2,66
1,59
1,102
5,64
1,26
0,45
0,3
1,42
0,58
3,34
8,96
0,31
1,50
1,95
4,71
0,49
4,70
3,34
1,28
0,71
1,48
0,31
1,65
0,33
0,48
3,58
3,66
2,67
2,56
0,75
0,36
1,82
0,9
0,84
0,24
0,71
0,47
0,31
0,51
0,8
1,51
2,67
0,28
0,64
0,56
0,48
1,53
9,89
3,62
1,59
0,73
1,65
0,46
5,84
4,107
6,110
15,130
4,74
2,118
1,72
0,44
2,45
0,54
0,47
0,26
1,81
0,57
0,74
0,42
1,83
2,34
1,48
0,58
0,72
5,64
1,17
4,143
2,36
3,79
9,93
4,113
4,48
2,49
7,165
1,61
5,98
0,34
2,98
4,65
1,46
2,61
3,149
0,46
2,74
0,9
0,83
2,53
1,112
1,101
1,98
0,21
1,59
1,44
0,82
1,48
1,70
0,27
1,34
0,36
0,109
3,84
0,50
0,42
0,37
0,21
0,68
1,115
2,77
2,90
0,129
0,70
0,19
0,119
2,153
2,83
0,45
1,94
2,108
3,46
3,35
0,45
12,82
2,56
4,102
0,54
0,53
3,77
14,143
4,84
0,83
3,62
3,52
0,30
2,38
0,11
2,81
0,41
1,82
3,73
0,115
1,167
0,63
1,103
2,118
1,87
2,103
0,77
1,39
2,104
1,50
0,127
1,68
0,74
1,48
0,71
1,88
2,68
1,95
0,64
1,63
0,76
1,57
0,5
0,83
2,66
1,59
1,102
5,64
1,26
0,45
