0,3
2,91
1,60
0,38
1,113
1,69
2,67
7,71
6,85
6,119
1,58
4,62
0,158
2,101
1,40
2,73
1,68
0,90
3,67
1,39
1,105
1,88
2,67
0,25
0,110
2,137
0,52
1,88
0,63
1,104
0,100
0,45
0,44
1,98
0,70
2,76
0,47
1,72
0,60
0,64
0,66
0,121
0,50
2,88
1,39
0,74
1,128
1,105
1,48
1,66
0,96
1,53
0,71
0,122
0,80
0,72
1,71
0,49
0,87
0,52
0,5
0,80
0,85
0,151
0,86
0,97
0,35
1,103
0,29
1,85
2,96
1,28
6,103
0,16
0,136
0,58
4,112
1,66
1,17
1,45
4,94
5,89
2,75
4,55
0,26
2,45
5,87
1,26
3,37
6,84
5,95
2,75
1,94
1,29
1,59
2,39
3,83
2,40
0,18
4,53
1,53
1,88
0,38
1,75
0,88
2,102
3,58
1,62
0,13
4,129
1,112
1,44
2,74
0,89
1,17
2,78
0,82
0,39
1,87
0,29
0,38
2,37
0,80
0,31
0,24
1,87
0,94
1,100
0,77
0,26
0,44
1,47
1,151
3,90
3,110
0,45
1,46
0,102
3,45
6,77
6,81
4,113
1,80
0,98
0,66
