0,3
1,34
1,73
0,74
1,85
6,101
6,119
1,44
1,15
2,51
0,18
2,60
2,84
0,79
1,101
1,72
2,37
6,67
3,53
0,53
1,41
0,77
0,108
1,117
0,33
0,90
0,156
2,59
0,16
1,91
1,93
4,125
1,68
2,162
4,73
1,62
0,108
0,100
0,113
2,97
0,34
0,33
1,126
0,37
0,35
0,52
0,24
0,64
0,67
3,91
1,28
2,97
1,78
1,54
2,57
1,32
3,95
1,77
0,18
0,55
2,65
0,59
1,64
1,26
2,53
0,41
0,44
0,88
1,44
0,31
0,74
1,85
2,50
6,83
0,41
1,113
2,77
1,161
1,46
0,42
0,110
0,125
1,109
2,60
3,68
2,37
1,36
3,56
3,74
0,54
2,46
1,70
4,99
6,78
0,71
1,73
0,31
4,89
2,33
1,42
0,53
1,57
0,38
2,69
0,56
3,67
2,90
4,56
0,24
8,126
2,59
2,56
0,35
1,52
2,107
0,109
0,37
0,76
4,81
0,45
1,61
0,40
0,59
0,34
0,37
1,28
1,101
0,37
0,54
3,66
0,28
2,53
2,71
1,138
1,119
0,88
0,27
1,53
1,21
0,41
4,80
2,77
1,134
0,82
1,51
5,73
0,80
0,33
1,42
5,87
0,101
0,70
1,60
0,50
0,35
0,103
2,85
2,61
3,98
2,68
0,61
2,83
2,68
1,68
0,35
0,66
1,36
0,48
1,99
2,85
0,82
0,68
1,34
1,83
0,27
0,33
0,76
0,37
0,13
