0,2
0,31
0,89
0,95
0,129
0,50
0,107
0,71
0,71
0,68
0,34
0,40
1,95
2,151
0,55
0,59
0,17
0,56
0,159
0,75
0,29
1,93
1,126
1,84
4,93
1,46
1,41
0,29
0,37
0,10
0,35
0,29
0,110
0,29
1,76
0,136
1,109
1,38
1,41
4,79
0,62
0,34
1,44
2,26
0,64
0,47
0,20
0,80
1,109
3,104
5,114
5,128
1,52
0,107
0,54
0,23
0,81
1,104
0,143
1,108
0,35
1,118
0,43
7,77
0,120
1,71
1,81
0,35
4,78
0,16
3,46
3,53
2,31
0,111
0,93
0,55
6,106
0,139
4,95
5,87
4,96
1,64
1,52
8,88
4,86
6,60
4,69
5,89
9,112
4,39
17,142
3,78
1,54
2,107
2,115
0,55
3,106
4,31
2,51
7,139
3,104
0,66
0,58
1,57
0,42
2,105
0,53
2,94
0,142
0,76
0,28
1,70
0,127
0,26
0,71
2,132
0,100
0,75
0,122
0,29
0,6
0,38
0,84
0,27
0,65
1,85
1,104
0,35
0,46
0,27
0,72
3,118
2,107
0,59
2,48
1,74
6,89
2,23
0,29
2,134
0,95
5,59
1,79
0,87
7,111
2,54
0,83
0,62
0,35
0,63
0,64
0,46
1,52
0,41
9,108
5,104
2,129
2,86
5,80
2,31
3,74
1,13
0,2
0,31
0,89
0,95
0,129
0,50
0,107
0,71
0,71
0,68
0,34
0,40
1,95
2,151
0,55
0,59
0,17
0,56
0,159
0,75
0,29
1,93
1,126
1,84
4,93
1,46
1,41
0,29
0,37
0,10
0,35
0,29
0,110
0,29
1,76
0,136
1,109
1,38
2,41
4,79
0,62
0,34
1,44
2,26
0,64
0,47
0,20
0,80
1,109
3,104
5,114
5,128
1,52
0,107
0,54
0,23
0,81
1,104
0,143
1,108
0,35
1,118
0,43
7,77
0,120
1,71
1,81
0,35
4,78
0,16
3,46
3,53
2,31
0,111
0,93
0,55
6,106
0,139
4,95
5,87
4,96
1,64
1,52
8,88
4,86
6,60
4,69
5,89
10,112
4,39
18,142
3,78
1,54
2,107
2,115
0,55
3,106
4,31
2,51
7,139
3,104
0,66
0,58
1,57
0,42
2,105
0,53
2,94
0,142
0,76
0,28
1,70
0,127
0,26
0,71
2,132
0,100
0,75
0,122
0,29
0,6
0,38
0,84
0,27
0,65
1,85
1,104
0,35
0,46
0,27
0,72
3,118
2,107
0,59
2,48
1,74
7,89
2,23
0,29
2,134
0,95
5,59
1,79
0,87
7,111
2,54
0,83
0,62
0,35
0,63
0,64
0,46
1,52
0,41
9,108
5,104
2,129
2,86
7,80
2,31
4,74
1,13
0,2
0,31
0,89
0,95
0,129
0,50
0,107
0,71
0,71
0,68
0,34
0,40
1,95
2,151
0,55
0,59
0,17
0,56
0,159
0,75
0,29
1,93
1,126
1,84
4,93
1,46
1,41
0,29
0,37
0,10
0,35
0,29
0,110
0,29
1,76
0,136
1,109
1,38
2,41
4,79
0,62
0,34
1,44
2,26
0,64
0,47
0,20
0,80
1,109
3,104
5,114
5,128
1,52
0,107
0,54
0,23
0,81
1,104
0,143
1,108
0,35
1,118
0,43
7,77
0,120
1,71
1,81
0,35
4,78
0,16
3,46
3,53
2,31
0,111
0,93
0,55
6,106
0,139
4,95
5,87
4,96
1,64
1,52
8,88
4,86
6,60
4,69
5,89
10,112
4,39
18,142
3,78
1,54
2,107
2,115
0,55
3,106
4,31
2,51
7,139
3,104
0,66
0,58
1,57
0,42
2,105
0,53
2,94
0,142
0,76
0,28
1,70
0,127
0,26
0,71
2,132
0,100
0,75
0,122
0,29
0,6
0,38
0,84
0,27
0,65
1,85
1,104
0,35
0,46
0,27
0,72
3,118
2,107
0,59
2,48
1,74
7,89
2,23
0,29
2,134
0,95
5,59
1,79
0,87
7,111
2,54
0,83
0,62
0,35
0,63
0,64
0,46
1,52
0,41
9,108
5,104
2,129
2,86
7,80
2,31
4,74
1,13
0,2
0,31
0,89
0,95
0,129
0,50
0,107
0,71
0,71
0,68
0,34
0,40
1,95
2,151
0,55
0,59
0,17
0,56
0,159
0,75
0,29
1,93
1,126
1,84
4,93
1,46
1,41
0,29
0,37
0,10
0,35
0,29
0,110
0,29
1,76
0,136
1,109
1,38
2,41
4,79
0,62
0,34
1,44
2,26
0,64
0,47
0,20
0,80
1,109
3,104
5,114
5,128
1,52
0,107
0,54
0,23
0,81
1,104
0,143
1,108
0,35
1,118
0,43
7,77
0,120
1,71
1,81
0,35
4,78
0,16
3,46
3,53
2,31
0,111
0,93
0,55
6,106
0,139
4,95
5,87
4,96
1,64
1,52
8,88
4,86
6,60
4,69
5,89
10,112
4,39
18,142
3,78
1,54
2,107
2,115
0,55
3,106
4,31
2,51
7,139
3,104
0,66
0,58
1,57
0,42
2,105
0,53
2,94
0,142
0,76
0,28
1,70
0,127
0,26
0,71
2,132
0,100
0,75
0,122
0,29
0,6
0,38
0,84
0,27
0,65
1,85
1,104
0,35
0,46
0,27
0,72
3,118
2,107
0,59
2,48
1,74
7,89
2,23
0,29
2,134
0,95
5,59
1,79
0,87
7,111
2,54
0,83
0,62
0,35
0,63
0,64
0,46
1,52
0,41
9,108
5,104
2,129
2,86
7,80
2,31
4,74
1,13
